,Day,mW_A,sW_A,mICU_A,sICU_A,mW_P,sW_P,mICU_P,sICU_P
78,77.0,1.7275525558339635,17.79489057914745,0.9772072347618992,6.5248410454247345,1.8161216103124346e-06,7.467605305560998e-05,1.3056482706178949e-06,0.0
79,78.0,1.373519381281621,14.14812360741508,0.780300445913225,5.21008870600345,1.4319039214638572e-06,5.88776283496652e-05,1.0331313107646353e-06,0.0
80,79.0,1.089443458937016,11.221960847722757,0.6215174260397516,4.14988987761536,1.1265297055052605e-06,4.6321122759262356e-05,8.156497204362866e-07,0.0
81,80.0,0.862123029260359,8.880415776436559,0.4938456846387109,3.297421957811905,8.844147456245824e-07,3.636573789574763e-05,6.425353586575642e-07,0.0
82,81.0,0.6806997220082908,7.011640270791167,0.3914756049901847,2.6138939672758426,6.929112856222555e-07,2.8491417994336167e-05,5.050807655403358e-07,0.0
83,82.0,0.5362776889405692,5.5240014334201755,0.3096146136119541,2.0673057538822093,5.417893831671947e-07,2.2277523978914264e-05,3.9620448004369685e-07,0.0
84,83.0,0.42159625564594866,4.342709697868655,0.24432517242068744,1.6313662616603597,4.2280151611222445e-07,1.738493076119344e-05,3.101673247609806e-07,0.0
85,84.0,0.33075063247448155,3.406941973482219,0.19238475373704178,1.2845585798423136,3.293191164720241e-07,1.354108209177731e-05,2.423334035395776e-07,0.0
86,85.0,0.25895522978441815,2.6674036418458997,0.15116575796972187,1.0093381497568492,2.5603072943936874e-07,1.0527579335500362e-05,1.8896993504423683e-07,0.0
87,86.0,0.20234432228610816,2.084275272687628,0.11853326627740791,0.7914500563880243,1.9869257245963129e-07,8.169924854425629e-06,1.4708051896363557e-07,0.0
88,87.0,0.15780513484875297,1.6254933014790776,0.09275854877100136,0.6193515201333213,1.5392334397782933e-07,6.32908486750943e-06,1.1426695382670579e-07,0.0
89,88.0,0.12283882632863978,1.265318074409501,0.07244634304478051,0.483726333447255,1.1903616328815022e-07,4.8945790825719665e-06,8.861526146557065e-08,0.0
90,89.0,0.09544529000407248,0.9831472195632028,0.056474054487743716,0.37707889955702784,9.190148640033206e-08,3.7788440131715488e-06,6.860209844296629e-08,0.0
91,90.0,0.07402814070491422,0.7625369538964633,0.04394119082985413,0.29339660546141066,7.083572322055368e-08,2.9126530929503982e-06,5.301823277913758e-08,0.0
92,91.0,0.057316699753003346,0.5903984784822779,0.03412751518345513,0.22787040857471746,5.4511071838389397e-08,2.241409203881143e-06,4.0906224857207746e-08,0.0
93,92.0,0.044302206069228356,0.4563409123239028,0.02645857464670602,0.17666467021227653,4.188278524679043e-08,1.7221539986344751e-06,3.150986896255063e-08,0.0
94,93.0,0.0341858670569971,0.3521361833989915,0.020477428540376222,0.13672838420762795,3.2130697259461304e-08,1.3211635386291657e-06,2.4233324472693863e-08,0.0
95,94.0,0.026336711791613066,0.2712848896918539,0.01582155710028392,0.10564099558229002,2.4612363134701627e-08,1.0120215104729289e-06,1.860819364218651e-08,0.0
96,95.0,0.020257520091599937,0.20866534694852318,0.012204075295033333,0.0814869646619937,1.882562336982714e-08,7.740799082988134e-07,1.4267088238131274e-08,0.0
97,96.0,0.01555737466018393,0.16025085826875524,0.009398506076565193,0.06275409762903378,1.4378783925445189e-08,5.912328916712661e-07,1.0922473016532083e-08,0.0
98,97.0,0.0119296214280349,0.12288269161227001,0.007226482465615099,0.04825143299023593,1.0966930580449359e-08,4.509428692618981e-07,8.349783793459236e-09,0.0
99,98.0,0.009134228093690825,0.09408836153973713,0.005547848767756857,0.037043147109414296,8.353166812446457e-09,3.434690301170418e-07,6.373995498447992e-09,0.0
100,99.0,0.006983705690562187,0.07193661239471294,0.004252718695913844,0.028395526061066042,6.3537907057534875e-09,2.612578415194691e-07,4.858964940999007e-09,0.0
101,100.0,0.005331906035150481,0.054922024892027535,0.0032551232993044943,0.021734552667731076,4.826613482636384e-09,1.9846272543735133e-07,3.69899775855076e-09,0.0
102,101.0,0.004065132347013208,0.041873449847047904,0.0024879455631870227,0.016612084675591245,3.661776245557382e-09,1.505664574653529e-07,2.812192575061349e-09,0.0
103,102.0,0.003095104257062381,0.03188154328473699,0.001898892590118302,0.012678960891929594,2.77454764168836e-09,1.1408501816152798e-07,2.1352009029210685e-09,0.0
104,103.0,0.002353404700318689,0.0242415659015397,0.0014473016233728603,0.009663674910873962,2.099687984702205e-09,8.633585463413673e-08,1.6191115537063065e-09,0.0
105,104.0,0.0017871074247043824,0.018408343623702143,0.001101613985353255,0.0073555085269074874,1.5870488361302551e-09,6.525694227509274e-08,1.2262257369430091e-09,0.0
106,105.0,0.0013553423619062147,0.01396088874168085,0.0008373823478535668,0.005591226220628994,1.1981445286794476e-09,4.9265811212148344e-08,9.27535750563931e-10,0.0
107,106.0,0.0010266039428659844,0.010574673846957228,0.0006357025937035539,0.004244604653475121,9.034864604127519e-10,3.714993669460329e-08,7.00758032606705e-10,0.0
108,107.0,0.0007766463735425177,0.007999951833134891,0.00048198272977911777,0.0032182126641898067,6.805145994525878e-10,2.7981685832754438e-08,5.288019091341132e-10,0.0
109,108.0,0.0005868414408898115,0.00604484025257469,0.00036497862243398767,0.0024369728463380694,5.119955145458181e-10,2.1052447144153707e-08,3.9857995371414917e-10,0.0
110,109.0,0.0004428998922218569,0.00456215071025696,0.0002760403998823289,0.0018431297551604053,3.84784046040123e-10,1.5821712419412955e-08,3.0008557108957007e-10,0.0
111,110.0,0.0003338779186507705,0.0034391550110125743,0.00020852476045797637,0.0013923258727766975,2.888678215418742e-10,1.1877788714715222e-08,2.2567914892327288e-10,0.0
112,111.0,0.0002514066927775014,0.002589648907486525,0.0001573376152511046,0.0010505478198079325,2.1663132130754747e-10,8.907537882711657e-09,1.6953664511933221e-10,0.0
113,112.0,0.00018909602593750253,0.0019478093903111874,0.0001185788778506246,0.0007917546061851237,1.6229002423698575e-10,6.673109549218165e-09,1.2722441784384932e-10,0.0
114,113.0,0.00014207365263513343,0.0014634490246240534,8.926712685087785e-05,0.0005960391947217433,1.2145605820908965e-10,4.994081340834279e-09,9.537197118495312e-11,0.0
115,114.0,0.00010662993874598998,0.0010983562184770108,6.712658592768074e-05,0.0004482061609039149,9.08053382422309e-11,3.733772131670679e-09,7.142049673292116e-11,0.0
116,115.0,7.99443705638811e-05,0.0008234778859832315,5.0422620818191986e-05,0.0003366733014544134,6.78228854651111e-11,2.7887699615588453e-09,5.3429976829847607e-11,0.0
117,116.0,5.987535979588094e-05,0.0006167543050176181,3.7834930654346695e-05,0.00025262492918856665,5.0608266427555e-11,2.080932007711966e-09,3.993145047562961e-11,0.0
118,117.0,4.47989755886694e-05,0.0004614579544721467,2.8359966577051448e-05,0.0001893603192713833,3.772718534306302e-11,1.551282292066736e-09,2.981404623600273e-11,0.0
119,118.0,3.348541493866879e-05,0.0003449210808775129,2.1235968452161983e-05,0.00014179317719620885,2.80984479004316e-11,1.1553638116953785e-09,2.223873284257364e-11,0.0
120,119.0,2.500452935782848e-05,0.00025756256294665384,1.5885472068413783e-05,0.00010606775767802128,2.090798995725789e-11,8.597035344267227e-10,1.6572567047776226e-11,0.0
121,120.0,1.8653684177610246e-05,0.00019214481650215652,1.187128605901497e-05,7.926492128224196e-05,1.554358256358105e-11,6.391275725156683e-10,1.2338640685807938e-11,0.0
122,121.0,1.3902753697310324e-05,0.0001432072095039941,8.862835521270898e-06,5.917740979693713e-05,1.1545308529031551e-11,4.747248572792579e-10,9.178032787948905e-12,0.0
123,122.0,1.0352243050863546e-05,0.00010663469063025232,6.610470382852517e-06,4.413830244933666e-05,8.568051271252461e-12,3.52304739771894e-10,6.8209275620079236e-12,0.0
124,123.0,7.701449553171356e-06,7.932983088514499e-05,4.925882822667978e-06,3.289026245710088e-05,6.3531194047661375e-12,2.6123023868281824e-10,5.0647198926137624e-12,0.0
125,124.0,5.724290401280547e-06,5.89638335401482e-05,3.667202758188341e-06,2.4486019164964756e-05,4.706809496187349e-12,1.9353657467875614e-10,3.757439842402953e-12,0.0
126,125.0,4.250975676310299e-06,4.378775439224871e-05,2.7276699134767192e-06,1.821273111445956e-05,3.4842307298684862e-12,1.432660661952503e-10,2.7852202149990288e-12,0.0
127,126.0,3.154131568801523e-06,3.248956215515115e-05,2.0270361033228216e-06,1.3534578845746217e-05,2.577114813454774e-12,1.0596689200060751e-10,2.062832995274962e-12,0.0
128,127.0,2.338306821149892e-06,2.4086048139212515e-05,1.5050485106801854e-06,1.0049252552079369e-05,1.9046402196342352e-12,7.831579850469719e-11,1.5265520178952409e-12,0.0
129,128.0,1.7320475923742026e-06,1.7841192315735843e-05,1.1165167832281115e-06,7.4550149404976685e-06,1.4065334565048793e-12,5.783443488918091e-11,1.1287765697572574e-12,0.0
130,129.0,1.281919503963165e-06,1.3204586585377349e-05,8.275838281486707e-07,5.525801220403238e-06,1.0378882374326742e-12,4.267632555233036e-11,8.33986260107372e-13,0.0
131,130.0,9.480039108065989e-07,9.765043502982518e-06,6.129101352524974e-07,4.092418747418226e-06,7.65279120566143e-13,3.146706910222628e-11,6.157010444165576e-13,0.0
132,131.0,7.005088579492605e-07,7.215686975678155e-06,4.535504624763418e-07,3.028369590876046e-06,5.638493812829096e-13,2.3184596269856483e-11,4.5419922708467455e-13,0.0
133,132.0,5.172217920158756e-07,5.327713569692211e-06,3.353545632214702e-07,2.239172143881109e-06,4.151312403273953e-13,1.7069541131883033e-11,3.3480635267590104e-13,0.0
134,133.0,3.815971292212205e-07,3.930693243963484e-06,2.477640394381854e-07,1.654327676463019e-06,3.0541598818500317e-13,1.2558223198396514e-11,2.4661356138291493e-13,0.0
135,134.0,2.8132205132658907e-07,2.8977961358989168e-06,1.829082474510707e-07,1.2212836725530777e-06,2.2453653882774443e-13,9.232587945219755e-12,1.8151864188218775e-13,0.0
136,135.0,2.0724211327521327e-07,2.134725636374876e-06,1.349256913714358e-07,9.00902754119662e-07,1.6495896955071159e-13,6.782852366394391e-12,1.3350928056452657e-13,0.0
137,136.0,1.525572515668746e-07,1.571436764410032e-06,9.94552290252867e-08,6.640654483942932e-07,1.2110529858273557e-13,4.979658658829588e-12,9.81278849566265e-14,0.0
138,137.0,1.1222076819028763e-07,1.1559453192380728e-06,7.325501013881532e-08,4.891258270853966e-07,8.884913236833488e-14,3.653336034882192e-12,7.207238403043735e-14,0.0
139,138.0,8.249050711494011e-08,8.497047125840525e-07,5.3917382544549006e-08,3.6000792684906657e-07,6.514041347865381e-14,2.678470948957805e-12,5.2898749470156655e-14,0.0
140,139.0,6.059402087516727e-08,6.241569714234562e-07,3.965581925928158e-08,2.647830552093182e-07,4.772648408906351e-14,1.9624376681358353e-12,3.879953200641809e-14,0.0
141,140.0,4.447902254689079e-08,4.581622345534162e-07,2.9145834720015802e-08,1.9460758365205987e-07,3.494493416549861e-14,1.4368805166734628e-12,2.843914463893263e-14,0.0
142,141.0,3.2627579711278905e-08,3.360848321887013e-07,2.140632891987579e-08,1.4293067897957181e-07,2.5569899097760254e-14,1.0513938773750107e-12,2.0831465938806e-14,0.0
143,142.0,2.3917899892455986e-08,2.463695880232099e-07,1.5711172256865914e-08,1.0490395278163772e-07,1.869811661390648e-14,7.688370318218125e-13,1.5248973178634785e-14,0.0
144,143.0,1.7521613208210544e-08,1.8048376517247805e-07,1.1523387265029711e-08,7.694199094576953e-08,1.3664531540849913e-14,5.618639613836314e-13,1.1155343447086993e-14,0.0
145,144.0,1.2827505255952345e-08,1.3213146636972673e-07,8.446198199284575e-09,5.639551031559062e-08,9.979839364573193e-15,4.1035523703014784e-13,8.15550563708522e-15,0.0
146,145.0,9.384939892554329e-09,9.667085259774353e-08,6.18665929159725e-09,4.1308503502542775e-08,7.284304269989744e-15,2.995190900489205e-13,5.958656869357973e-15,0.0
147,146.0,6.8619254800734555e-09,7.068219873705935e-08,4.528653920641e-09,3.0237953558665296e-08,5.313639084370921e-15,2.184884491928833e-13,4.3509015224463084e-15,0.0
148,147.0,5.014061382546178e-09,5.1648022723375534e-08,3.312868225609511e-09,2.2120117215267196e-08,3.8738171678906396e-15,1.5928524539024014e-13,3.175026050531643e-15,0.0
149,148.0,3.6615612030816774e-09,3.771641026934538e-08,2.421950640300889e-09,1.6171434661633862e-08,2.822492833794761e-15,1.1605644875800829e-13,2.3155607902187913e-15,0.0
150,149.0,2.6722662425268078e-09,2.7526042680165142e-08,1.7695238898204398e-09,1.181516232836041e-08,2.055307151459983e-15,8.451098484621643e-14,1.687755571799982e-15,0.0
151,150.0,1.9490977666196954e-09,2.0076947221044002e-08,1.2920562559410759e-09,8.627097090430627e-09,1.4958023093139813e-15,6.150502916587096e-14,1.2294501459151456e-15,0.0
152,151.0,1.42079562197457e-09,1.4635098968762828e-08,9.428530714697198e-10,6.2954573008552895e-09,1.0879992591506493e-15,4.473681164270763e-14,8.950839522744294e-16,0.0
153,152.0,1.0350878882400658e-09,1.0662063882705445e-08,6.876190438933821e-10,4.5912522969648615e-09,7.909394177306317e-16,3.252218000537137e-14,6.51285621033775e-16,0.0
154,153.0,7.536573573116287e-10,7.763150337881144e-09,5.011833670138913e-10,3.346415875823095e-09,5.746736436918982e-16,2.3629672849173447e-14,4.736280410313124e-16,0.0
155,154.0,5.48434993323667e-10,5.649229404345889e-09,3.650848438606813e-10,2.4376820898845134e-09,4.173168626616765e-16,1.7159410471286045e-14,3.4424273249308065e-16,0.0
156,155.0,3.9887259558485585e-10,4.108641540011838e-09,2.657925546740841e-10,1.7747045955183906e-09,3.028867498408158e-16,1.2454224911217756e-14,2.5006724220165477e-16,0.0
157,156.0,2.899374604630288e-10,2.986540332050751e-09,1.9339580647786035e-10,1.2913094083131951e-09,2.1971885877325752e-16,9.0344925482425e-15,1.8155850986314203e-16,0.0
158,157.0,2.106389825863506e-10,2.169715551731849e-09,1.4064031832579404e-10,9.390594840175656e-10,1.5930524855721313e-16,6.550380286069621e-15,1.3174898056210787e-16,0.0
159,158.0,1.5294686716758215e-10,1.575450053012515e-09,1.0221965743317409e-10,6.825236170419258e-10,1.154440193083688e-16,4.7468757939296375e-15,9.555463849498757e-17,0.0
160,159.0,1.1099742751798202e-10,1.1433441318928983e-09,7.425470468092583e-11,4.958008165341178e-10,8.361693704416696e-17,3.4381964245134444e-15,6.926807038462556e-17,0.0
161,160.0,8.051165296565662e-11,8.293212556873726e-10,5.3911525454265193e-11,3.599688188873865e-10,6.05342736498905e-17,2.4890737520514187e-15,5.018733125195738e-17,0.0
162,161.0,5.836883511974058e-11,6.012361422409367e-10,3.912104198615465e-11,2.612123318481582e-10,4.380215019928452e-17,1.8010752549047913e-15,3.634441208218469e-17,0.0
163,162.0,4.2294379446333376e-11,4.356590205136315e-10,2.837352871531366e-11,1.894508740618609e-10,3.167956685328145e-17,1.3026137686382176e-15,2.630670821559597e-17,0.0
164,163.0,3.063137383632731e-11,3.1552264147661214e-10,2.0568061870985456e-11,1.3733354558446403e-10,2.29010500734197e-17,9.416550194662706e-16,1.9031955351889517e-17,0.0
165,164.0,2.217355184850671e-11,2.2840169322938545e-10,1.4902301732346018e-11,9.950310083224788e-11,1.6547275992200018e-17,6.803978615213825e-16,1.3762300356772366e-17,0.0
166,165.0,1.604322813135789e-11,1.6525545817388865e-10,1.0791855554917171e-11,7.205753250299605e-11,1.195074901439718e-17,4.913959298683051e-16,9.946997282861354e-18,0.0
167,166.0,1.1602154267135694e-11,1.195095714853096e-10,7.811320472679475e-12,5.215641332365295e-11,8.627078348420206e-18,3.5473183998438347e-16,7.186027743810946e-18,0.0
168,167.0,8.38645701025716e-12,8.638584356827721e-11,5.651205075155371e-12,3.773326017123754e-11,6.224934915959959e-18,2.559594948996694e-16,5.189006707861523e-18,0.0
169,168.0,6.059182139250472e-12,6.241343153524856e-11,4.08647293441384e-12,2.72854982904188e-11,4.489632096036367e-18,1.846065828962322e-16,3.745247385064259e-18,0.0
170,169.0,4.375700774541413e-12,4.5072502267502005e-11,2.953586887759196e-12,1.972118530331504e-11,3.2366364836941057e-18,1.3308538173084317e-16,2.7019677350745844e-18,0.0
171,170.0,3.1585069397386467e-12,3.253463125988338e-11,2.1337670775589265e-12,1.4247224655909082e-11,2.33231202647182e-18,9.59009879305847e-17,1.9484334301555583e-18,0.0
172,171.0,2.2788676679144357e-12,2.3473787039328618e-11,1.5407881305556799e-12,1.0287887030433724e-11,1.6799301132056631e-18,6.90760737337855e-17,1.4044267719118716e-18,0.0
173,172.0,1.6434701689025389e-12,1.692878849152909e-11,1.1120900853371776e-12,7.425457750306075e-12,1.2095110931005374e-18,4.9733186393936586e-17,1.0118661025453243e-18,0.0
174,173.0,1.1847107900577484e-12,1.2203274977551048e-11,8.023069857571394e-13,5.357027010728888e-12,8.704518952982072e-19,3.5791607536932876e-17,7.287183083806825e-19,0.0
